id_known,id_unknown,is_max,proximity,average_dist_normalized,sorted_rank,num_atoms,cosine,matched,shifted,unshifted,weight,delta,peaks,shifted_annotated_ratio,shifted_annotated_ambiguity,shifted_annotated_entropy,sirius_availability
CCMSLIB00000845164,CCMSLIB00000848962,0.0,0.875,0.6879122986573367,0.5714285714285714,15,0.5021691287221556,29,14,15,207.065,15.995000000000005,55,0.7857142857142857,2.1818181818181817,0.1015811544437239,True
CCMSLIB00000845714,CCMSLIB00000846135,0.0,0.5,0.3678795147473232,0.2105263157894736,20,0.9939310977668804,9,3,6,271.096,15.995000000000005,20,0.6666666666666666,1.0,0.0,True
CCMSLIB00005721145,CCMSLIB00000848818,0.0,0.6,0.5187618969086144,0.7407407407407407,28,0.9741016871650836,8,0,8,385.129,104.02499999999998,8,0.0,-1.0,0.0,False
CCMSLIB00000848249,CCMSLIB00000848143,0.0,0.9166666666666666,0.6708994007665977,0.78125,33,0.3025518890506637,4,1,3,465.102,152.01100000000008,12,1.0,10.0,0.3733939331554941,True
CCMSLIB00000848028,CCMSLIB00000845625,0.0,0.6,0.5901007705853624,0.625,25,0.8231306730515645,29,9,20,387.003,14.01600000000002,40,0.7777777777777778,3.857142857142857,0.193406492538322,True
CCMSLIB00000855420,CCMSLIB00000851759,0.0,0.6666666666666666,0.5653285009619455,0.0,27,0.8718499575033705,28,12,16,390.147,86.036,54,0.5,1.6666666666666667,0.0300344524524566,True
CCMSLIB00000848378,CCMSLIB00000847591,0.0,0.8,0.7307165768513979,0.8421052631578947,20,0.0102788031800897,2,0,2,271.06,30.00999999999999,6,0.0,-1.0,0.0,True
CCMSLIB00000850638,CCMSLIB00000846555,0.0,0.4666666666666667,0.3826846451124218,0.6176470588235294,35,0.9494933440480648,15,2,13,497.165,104.026,28,1.0,4.5,0.0627007293790064,True
CCMSLIB00000848634,CCMSLIB00000853669,0.5,1.0,0.5296993383323808,0.9583333333333334,25,0.8773497287002521,8,4,4,355.102,14.01600000000002,13,1.0,4.0,0.9110651904359576,True
CCMSLIB00000848486,CCMSLIB00000847164,0.0,0.5,0.1598372538271294,0.2121212121212121,34,0.9956851899313336,7,0,7,479.118,146.05800000000005,13,0.0,-1.0,0.0,True
CCMSLIB00005723167,CCMSLIB00005722804,0.0,0.9090909090909092,0.6782143971060011,0.5833333333333334,25,0.7595178771049741,10,9,1,337.107,15.99599999999998,21,0.7777777777777778,4.428571428571429,0.6210164514008243,False
CCMSLIB00005721617,CCMSLIB00000847006,0.0,0.6923076923076923,0.5074031979064381,0.8787878787878788,34,0.9861101678980244,15,0,15,479.119,42.00999999999999,17,0.0,-1.0,0.0,False
CCMSLIB00000845056,CCMSLIB00000845303,0.1428571428571428,1.0,0.6722058932159862,0.8709677419354839,32,0.9993320505136132,7,5,2,449.108,15.993999999999971,8,1.0,5.8,1.5075434586560066,True
CCMSLIB00005721111,CCMSLIB00005721381,0.0,0.7333333333333333,0.5712063691966138,0.8387096774193549,32,0.8521995712220157,38,22,16,451.126,15.993000000000052,61,0.8181818181818182,24.5,0.5197575368592893,False
CCMSLIB00000848653,CCMSLIB00000849090,0.0,0.8,0.7509646630772177,0.6666666666666666,22,0.9263811935279176,16,12,4,303.05,14.014999999999986,28,0.75,22.77777777777778,0.7404364028351132,True
CCMSLIB00000849086,CCMSLIB00000846262,0.0,0.8461538461538461,0.537890979876445,0.0344827586206896,30,0.3335490774829696,7,7,0,407.185,15.995000000000005,60,0.7142857142857143,3.4,0.1032782331689609,True
CCMSLIB00000848300,CCMSLIB00000847788,0.0,0.7777777777777778,0.7189791950235718,0.5555555555555556,19,0.2637914630940136,6,2,4,255.065,15.995000000000005,13,1.0,6.5,0.1165865122071434,True
CCMSLIB00000851125,CCMSLIB00000850844,1.0,1.0,0.291335885084536,1.0,37,0.7645341364667846,57,6,51,516.259,42.01099999999997,72,0.8333333333333334,59.8,0.1882961173868142,True
CCMSLIB00000846029,CCMSLIB00000848537,0.3333333333333333,1.0,0.80170305249324,0.9534883720930232,44,0.9927946805952268,7,1,6,625.212,162.053,10,1.0,6.0,0.6077859409211446,True
CCMSLIB00000847785,CCMSLIB00000847638,0.0,0.8571428571428571,0.518396162952362,0.2,16,0.1878052027397144,1,1,0,217.049,30.011,52,1.0,6.0,0.0175309189224956,True
CCMSLIB00000849089,CCMSLIB00000847880,0.0,0.0,0.0,0.0,21,0.0,0,0,0,289.07,136.12600000000003,30,0.0,-1.0,0.0,True
CCMSLIB00005721467,CCMSLIB00000849015,0.0,0.75,0.5907580372140286,0.6875,33,0.9964783480108588,8,0,8,465.103,15.993999999999971,11,0.0,-1.0,0.0,False
CCMSLIB00000847622,CCMSLIB00000848041,0.2,1.0,0.8628555854071385,0.84,26,0.9650626919672952,12,9,3,357.242,33.96099999999996,14,0.8888888888888888,2.5,0.4348188348880532,True
CCMSLIB00000848536,CCMSLIB00000848347,0.0909090909090909,1.0,0.70606817691431,0.9411764705882352,52,0.8833244707529152,6,3,3,743.203,15.995000000000005,7,0.3333333333333333,1.0,0.0,True
CCMSLIB00000846158,CCMSLIB00000846594,0.5,1.0,0.5244523883107647,1.0,25,0.9615316281518314,7,4,3,355.102,14.01600000000002,11,1.0,4.0,1.076713406878859,True
CCMSLIB00000855097,CCMSLIB00000854783,0.0,0.4,0.586575675698846,0.6935483870967742,63,0.5418680265233986,53,0,53,899.5,162.04999999999995,100,0.0,-1.0,0.0,True
CCMSLIB00005721617,CCMSLIB00000846805,0.0,0.6153846153846154,0.551956636411092,0.8181818181818182,34,0.9984233765528936,16,0,16,479.119,15.993999999999971,17,0.0,-1.0,0.0,False
CCMSLIB00000848554,CCMSLIB00000848234,0.0,0.7777777777777778,0.6220212544708498,0.5641025641025641,40,0.4925757075557424,28,10,18,563.176,15.995000000000005,41,0.9,27.0,0.4101907624594978,True
CCMSLIB00005722357,CCMSLIB00005722440,0.0,0.7142857142857143,0.3791139593435328,0.8604651162790697,44,0.3629493313200539,7,1,6,639.358,156.07900000000006,31,1.0,22.0,0.4016211812823863,False
CCMSLIB00000851772,CCMSLIB00000850513,0.5,1.0,0.5156327881562663,1.0,29,0.0844545420397176,18,0,18,402.228,42.00999999999999,31,0.0,-1.0,0.0,True
CCMSLIB00000847318,CCMSLIB00005721780,0.0,0.5625,0.4973756772111078,0.8148148148148148,28,0.541677955960653,44,20,24,397.295,15.995000000000005,100,0.55,6.909090909090909,0.2723927648471159,True
CCMSLIB00000845116,CCMSLIB00000846625,0.0,0.4285714285714285,0.3716916562341891,0.4186046511627907,44,0.3683019458653802,28,15,13,639.358,42.01100000000008,50,0.9333333333333332,31.928571428571427,1.655622989731771,True
CCMSLIB00005722743,CCMSLIB00005722005,0.0,0.9,0.6611865711338023,0.6086956521739131,24,0.8172613760816632,8,8,0,323.091,15.99599999999998,10,0.875,7.714285714285714,1.5480336982138228,False
CCMSLIB00000847817,CCMSLIB00000850906,0.125,1.0,0.7704116836078605,0.9152542372881356,60,0.8972239531088266,55,13,42,859.432,13.978999999999928,100,0.5384615384615384,2.0,0.0341361990166071,True
CCMSLIB00000849918,CCMSLIB00000853368,0.0,0.7777777777777778,0.8222737677611789,0.9166666666666666,37,0.9946003702470428,7,3,4,527.176,15.995000000000005,9,0.6666666666666666,1.5,0.0770163533955494,True
CCMSLIB00000848072,CCMSLIB00000846968,0.0,0.3333333333333333,0.0283507647238946,0.3103448275862069,30,0.9933377305981994,2,0,2,419.097,146.058,8,0.0,-1.0,0.0,True
CCMSLIB00000848899,CCMSLIB00000847379,0.0,0.9090909090909092,0.7697152810316029,0.9444444444444444,19,0.880288441576549,13,9,4,253.086,15.995000000000005,24,0.4444444444444444,3.75,0.2127969885116711,True
CCMSLIB00000848299,CCMSLIB00005721564,0.0,0.7692307692307693,0.7413506135753992,0.0,16,0.4847285608600153,6,3,3,224.201,28.03200000000001,32,1.0,3.0,0.1163908170761695,True
CCMSLIB00000846233,CCMSLIB00005721152,0.0,0.7222222222222222,0.6069635131907052,0.6842105263157895,39,0.9953644733937956,9,3,6,553.155,14.014999999999986,11,1.0,8.666666666666666,0.9238694065876046,True
CCMSLIB00000849466,CCMSLIB00000852541,0.0,0.6923076923076923,0.6078446572959484,0.72,26,0.7262109240001657,32,0,32,373.222,132.04200000000003,58,0.0,-1.0,0.0,True
CCMSLIB00005721269,CCMSLIB00005721425,0.0,0.3125,0.0448728302310216,0.1,31,0.7454590311251159,3,2,1,435.094,14.014999999999986,6,1.0,9.0,2.458665856924155,False
CCMSLIB00000846433,CCMSLIB00000848221,0.0,0.85,0.7141913135754928,0.85,41,0.3102327967291577,22,12,10,581.186,15.995000000000005,30,0.9166666666666666,13.909090909090908,0.9450821416203063,True
CCMSLIB00000852620,CCMSLIB00000853561,0.0,0.6,0.4052513086699413,0.8064516129032258,32,0.951600887598798,17,0,17,451.123,146.05800000000005,28,0.0,-1.0,0.0,True
CCMSLIB00000848249,CCMSLIB00000846043,0.0,0.5833333333333334,0.4454672558484374,0.84375,33,0.9961421634931288,10,0,10,465.102,86.00099999999998,12,0.0,-1.0,0.0,True
CCMSLIB00000848751,CCMSLIB00000847752,0.0,0.75,0.5822477277726575,0.1290322580645161,32,0.9882685486816788,11,5,6,449.108,15.993999999999971,13,0.8,8.5,0.5588852622652796,True
CCMSLIB00000848653,CCMSLIB00000848751,0.0,0.4,0.4689066994319228,0.8095238095238095,22,0.0547837772442557,6,0,6,303.05,146.058,28,0.0,-1.0,0.0,True
CCMSLIB00000848804,CCMSLIB00000848785,0.0,0.9090909090909092,0.8497579475972092,0.7727272727272727,23,0.7054792455900545,20,13,7,319.081,15.995000000000005,88,0.6923076923076923,16.555555555555557,0.4344670042644143,True
CCMSLIB00000851859,CCMSLIB00000856076,0.0,0.1052631578947368,0.0217651245409558,0.0192307692307692,53,0.7048926865219681,30,16,14,751.463,14.014999999999986,47,0.75,7.166666666666667,2.75568595111294,True
CCMSLIB00000845059,CCMSLIB00005721397,1.0,1.0,0.7760502021742436,1.0,34,0.8526441559875632,10,0,10,479.155,146.058,17,0.0,-1.0,0.0,True
CCMSLIB00000848546,CCMSLIB00000845996,0.0,0.0,0.0,0.0,20,0.4792066950207554,3,0,3,277.107,82.04199999999997,7,0.0,-1.0,0.0,True
CCMSLIB00005721228,CCMSLIB00000848634,0.0,0.8461538461538461,0.794021811952627,0.7391304347826086,24,0.9721421274403964,6,5,1,339.108,15.993999999999971,8,1.0,1.8,0.2027325540540822,False
CCMSLIB00000847905,CCMSLIB00000846749,0.0,0.0,0.4625256931195,0.9487179487179488,40,0.244043629264202,25,4,21,577.394,164.06899999999996,34,1.0,25.25,1.18476388807441,True
CCMSLIB00000846413,CCMSLIB00000848655,0.0,0.8333333333333334,0.7778443995730483,0.8275862068965517,30,0.996904712181013,7,0,7,419.097,14.01600000000002,9,0.0,-1.0,0.0,True
CCMSLIB00000848546,CCMSLIB00005721130,0.0,0.0,0.0,0.0,20,0.3155679255373305,1,0,1,277.107,100.05399999999996,7,0.0,-1.0,0.0,True
CCMSLIB00000846413,CCMSLIB00000848930,0.1111111111111111,1.0,0.8135541253177385,0.896551724137931,30,0.9977532768215224,2,0,2,419.097,162.053,9,0.0,-1.0,0.0,True
CCMSLIB00000853534,CCMSLIB00000854443,0.5,1.0,0.5304523324305613,1.0,50,0.8029562872799365,23,0,23,708.468,203.0790000000001,51,0.0,-1.0,0.0,True
CCMSLIB00000848108,CCMSLIB00000852525,0.5,1.0,0.7300594618608575,1.0,24,0.2367666638597017,40,7,33,353.151,42.01099999999997,97,0.4285714285714285,8.0,0.0413379102686125,True
CCMSLIB00000847337,CCMSLIB00005721798,0.0,0.8,0.7352292816098756,0.6842105263157895,20,0.8622813317193411,4,3,1,275.091,15.99599999999998,36,0.6666666666666666,6.0,0.2556440304248916,True
CCMSLIB00000848846,CCMSLIB00000845616,0.0,0.8823529411764706,0.3850465904441515,0.2857142857142857,43,0.997714199332858,4,0,4,611.16,146.058,4,0.0,-1.0,0.0,True
CCMSLIB00000853770,CCMSLIB00000854899,0.0,0.75,0.7752990128344021,0.7407407407407407,28,0.5725149007591962,33,24,9,407.155,15.995000000000005,52,0.7083333333333334,5.0,0.5067482342664585,True
CCMSLIB00000855849,CCMSLIB00000855387,0.0,0.4,0.4444283489819799,0.2,21,0.1284016264363958,19,3,16,293.211,58.00599999999997,99,0.3333333333333333,5.0,0.0221016488023455,True
CCMSLIB00000853911,CCMSLIB00000854743,0.1666666666666666,1.0,0.8670394671816728,0.8214285714285714,29,0.812235057597384,5,5,0,401.159,15.995000000000005,7,1.0,3.0,0.6389531500189086,True
CCMSLIB00000852261,CCMSLIB00000848212,0.0833333333333333,1.0,0.7242157755991222,0.88,26,0.9827945274495972,11,0,11,369.118,176.04699999999997,13,0.0,-1.0,0.0,True
CCMSLIB00000847981,CCMSLIB00000848911,0.0,0.8461538461538461,0.5762507842928899,0.2666666666666666,31,0.9758102682146051,23,21,2,427.138,15.995000000000005,37,0.8095238095238095,11.764705882352942,0.6886429478566729,True
CCMSLIB00000846155,CCMSLIB00000848846,0.0,0.8823529411764706,0.5286664096793404,0.2195121951219512,42,0.9996675181243756,4,2,2,595.165,15.995000000000005,5,0.5,1.0,0.0,True
CCMSLIB00000851525,CCMSLIB00000854415,0.1666666666666666,1.0,0.7786132867418982,0.9245283018867924,54,0.9402204853714444,79,5,74,767.458,30.00999999999999,100,0.8,13.75,0.2104292517462519,True
CCMSLIB00005722853,CCMSLIB00005722973,0.0909090909090909,1.0,0.7353687973650588,0.8,21,0.0264297171295131,2,0,2,285.112,102.06899999999996,3,0.0,-1.0,0.0,False
CCMSLIB00000847820,CCMSLIB00000845503,1.0,1.0,0.9647632715052432,1.0,18,0.5538715113042894,25,4,21,247.096,82.04199999999997,47,0.0,-1.0,0.0,True
CCMSLIB00000846968,CCMSLIB00000849017,0.0,0.8823529411764706,0.6957535511312839,0.8461538461538461,40,0.99755305290811,4,0,4,565.155,14.016000000000076,5,0.0,-1.0,0.0,True
CCMSLIB00000847737,CCMSLIB00000847878,0.0,0.7,0.4523678609314334,0.3333333333333333,19,0.9291219755089511,20,16,4,257.081,15.993999999999971,30,0.4375,6.571428571428571,0.3062013262779116,True
CCMSLIB00000848668,CCMSLIB00005721656,0.0,0.5882352941176471,0.252747781787571,0.1153846153846153,53,0.0786562307353262,6,1,5,757.218,162.05200000000002,8,1.0,1.0,0.0,True
CCMSLIB00005721546,CCMSLIB00000847397,0.0,0.8,0.5647332523729135,0.5192307692307693,53,0.9994054621016024,10,0,10,757.26,30.004999999999995,14,0.0,-1.0,0.0,False
CCMSLIB00000848760,CCMSLIB00000845216,0.0,0.0,0.2094700860944607,0.1363636363636363,23,0.5180186187614269,28,4,24,323.149,58.005,84,0.75,15.0,0.056465083105492,True
CCMSLIB00000848576,CCMSLIB00000855216,0.0,0.0,0.0,0.0,19,0.0021151938347324,2,2,0,265.143,15.995000000000005,6,0.0,-1.0,0.0,True
CCMSLIB00000852485,CCMSLIB00000852416,0.0,0.5,0.5034050388141981,0.7058823529411765,18,0.4986841270401853,43,11,32,249.149,13.978999999999983,98,0.2727272727272727,3.333333333333333,0.016062365108871,True
CCMSLIB00000851547,CCMSLIB00000851534,0.0,0.8461538461538461,0.7670511453524232,0.6923076923076923,27,0.2083990524158074,29,15,14,387.201,15.995000000000005,61,0.7333333333333333,3.272727272727273,0.1548599575525873,True
CCMSLIB00000853330,CCMSLIB00000853333,0.0,0.8571428571428571,0.5584802308243124,0.0967741935483871,32,0.9783499864713394,5,4,1,451.135,14.014999999999986,13,1.0,2.75,0.4542138488495607,True
CCMSLIB00000851708,CCMSLIB00000856162,0.0,0.9090909090909092,0.2397050024351436,0.2727272727272727,23,0.5572917864140212,33,11,22,323.258,13.979000000000042,98,0.8181818181818182,6.111111111111111,0.1526725977981911,True
CCMSLIB00000847509,CCMSLIB00000848162,0.0,0.95,0.7910327718730632,0.7777777777777778,37,0.991194560101388,9,1,8,517.134,144.04200000000003,12,1.0,58.0,0.8061501521508134,True
CCMSLIB00000847921,CCMSLIB00005721611,1.0,1.0,0.3627657169422613,1.0,25,0.1789405898182562,8,2,6,349.092,14.018000000000027,54,0.5,13.0,0.0752118712575266,True
CCMSLIB00000854090,CCMSLIB00000845029,0.0,0.9090909090909092,0.3472786482468434,0.3461538461538461,27,0.4397806505238875,19,10,9,377.232,15.994999999999948,100,0.2,8.0,0.0374908898683229,True
CCMSLIB00000848336,CCMSLIB00000847998,0.0,0.6666666666666666,0.7270309779279943,0.9444444444444444,19,0.780874910128759,18,0,18,257.081,68.06199999999995,19,0.0,-1.0,0.0,True
CCMSLIB00000855167,CCMSLIB00000852310,0.0,0.8888888888888888,0.6616779689461356,0.7272727272727273,23,0.6597708382110675,38,37,1,312.171,15.995000000000005,63,0.4594594594594595,2.7058823529411766,0.2713910001227392,True
CCMSLIB00000848249,CCMSLIB00000848486,0.0,0.5,0.3101785962510878,0.625,33,0.9903152073913394,9,2,7,465.102,14.01600000000002,12,1.0,50.5,1.141097879402608,True
CCMSLIB00000848606,CCMSLIB00000847437,0.0,0.7272727272727273,0.7592762313304754,0.6666666666666666,22,0.9120070773680696,26,21,5,299.091,15.995000000000005,31,0.6666666666666666,6.428571428571429,0.714148647446192,True
CCMSLIB00005722299,CCMSLIB00005722306,0.0,0.7777777777777778,0.3073873687859685,0.1111111111111111,19,0.4310624942045616,6,2,4,265.107,44.025999999999954,11,1.0,2.5,0.1367343087978431,False
CCMSLIB00000848457,CCMSLIB00000847467,0.0,0.6666666666666666,0.7079132056658753,0.7567567567567568,38,0.7621272470001951,62,21,41,535.144,30.010999999999967,98,0.8571428571428571,114.16666666666669,0.7658889040639301,True
CCMSLIB00000855790,CCMSLIB00000851149,0.1111111111111111,1.0,0.7148436207869678,0.6111111111111112,19,0.8681468567628262,3,1,2,258.124,66.02199999999999,5,0.0,-1.0,0.0,True
CCMSLIB00000845488,CCMSLIB00000845416,0.0,0.4285714285714285,0.1224998615890743,0.6666666666666666,13,0.0725173241806999,4,1,3,177.054,68.06299999999999,45,1.0,6.0,0.0202579507548838,True
CCMSLIB00000848072,CCMSLIB00000846155,0.1111111111111111,1.0,0.8135541253177385,0.896551724137931,30,0.9963908178513476,2,0,2,419.097,176.06799999999998,8,0.0,-1.0,0.0,True
CCMSLIB00000849384,CCMSLIB00000849391,1.0,1.0,0.6823229476863443,1.0,27,0.6028911033905288,51,6,45,397.141,42.01099999999997,99,0.3333333333333333,2.0,0.0140029733446453,True
CCMSLIB00000849064,CCMSLIB00005721272,0.0,0.8571428571428571,0.8016007638944513,0.9032258064516128,32,0.9996377928907942,10,0,10,449.108,30.012,11,0.0,-1.0,0.0,True
CCMSLIB00000846413,CCMSLIB00000846968,0.0,0.3333333333333333,0.3866318675300743,0.2758620689655172,30,0.9942132572329324,3,0,3,419.097,146.058,9,0.0,-1.0,0.0,True
CCMSLIB00000847957,CCMSLIB00000849003,0.0,0.6923076923076923,0.6974773478102105,0.875,25,0.9827717495697575,7,0,7,355.102,162.03200000000004,14,0.0,-1.0,0.0,True
CCMSLIB00000850413,CCMSLIB00000855151,0.0,0.3846153846153846,0.4294650818278784,0.5853658536585366,42,0.713610234115716,51,1,50,587.249,267.08899999999994,100,0.0,-1.0,0.0,True
CCMSLIB00000846905,CCMSLIB00000848221,0.25,1.0,0.6444367984162759,0.935483870967742,32,0.3660564058623042,11,1,10,451.123,146.05800000000005,17,1.0,21.0,0.2103363974874905,True
CCMSLIB00000848249,CCMSLIB00000847858,0.0,0.9166666666666666,0.5715755266618556,0.96875,33,0.9957737389352194,9,1,8,465.102,42.01100000000002,12,1.0,8.0,0.3822515361410629,True
CCMSLIB00000848693,CCMSLIB00000848804,0.0,0.6,0.672043261515203,0.5714285714285714,22,0.5216040028531586,15,7,8,305.065,14.01600000000002,48,0.8571428571428571,28.5,0.3041466639408248,True
CCMSLIB00000845158,CCMSLIB00000848252,0.0,0.7777777777777778,0.4253589510614139,0.2195121951219512,42,0.9818349876196464,2,2,0,595.165,14.016000000000076,4,1.0,6.5,1.4860647917233258,True
CCMSLIB00000845134,CCMSLIB00000847155,0.0526315789473684,1.0,0.7274952209256825,0.8275862068965517,30,0.1464406855152071,1,1,0,421.149,13.978999999999983,14,1.0,1.0,0.0,True
CCMSLIB00000845108,CCMSLIB00000847478,0.1666666666666666,1.0,0.7408932100910011,1.0,21,0.990388280164304,10,2,8,286.216,28.031999999999982,13,1.0,2.0,0.1066380277784531,True
CCMSLIB00000853434,CCMSLIB00000855051,0.5,1.0,0.5601305953551063,0.9696969696969696,34,0.6935857915561485,47,0,47,465.177,70.04200000000003,97,0.0,-1.0,0.0,True
CCMSLIB00000853244,CCMSLIB00000850495,0.0,0.9,0.5622695566750829,0.4285714285714285,22,0.119027400807923,6,2,4,301.216,15.995000000000005,63,0.5,5.0,0.0141678445278863,True
CCMSLIB00000848330,CCMSLIB00000847206,0.0,0.875,0.6177028918336253,0.5882352941176471,18,0.9850857035430546,15,15,0,243.065,15.995000000000005,22,0.6,4.111111111111111,0.632467419525631,True
CCMSLIB00000847508,CCMSLIB00000852261,0.5,1.0,0.386539549121796,0.9583333333333334,25,0.8807672459884727,9,4,5,355.102,14.01600000000002,11,1.0,4.0,1.076713406878859,True
CCMSLIB00000846397,CCMSLIB00000847814,0.0,0.6428571428571429,0.4012786942608555,0.12,26,0.1692463317474097,19,2,17,361.164,15.995000000000005,59,0.5,2.0,0.0234965145952523,True
CCMSLIB00000850695,CCMSLIB00000856005,0.0625,1.0,0.7392156497502669,0.8181818181818182,34,0.9950694663398396,11,0,11,475.233,15.995000000000005,14,0.0,-1.0,0.0,True
CCMSLIB00000845174,CCMSLIB00000847680,0.25,1.0,0.5178797605521349,0.9565217391304348,24,0.5198161821196229,7,0,7,347.133,132.043,51,0.0,-1.0,0.0,True
CCMSLIB00000847742,CCMSLIB00000847764,0.0,0.7,0.7235760900916736,0.8,21,0.9652278086163132,15,0,15,295.117,82.04199999999997,29,0.0,-1.0,0.0,True
CCMSLIB00000845060,CCMSLIB00000846710,0.0,0.4705882352941176,0.6161045805653661,0.975609756097561,42,0.998969569498078,5,0,5,595.165,146.058,5,0.0,-1.0,0.0,True
CCMSLIB00000848698,CCMSLIB00000847616,0.0,0.6,0.5096702817460508,0.358974358974359,40,0.0989723971211681,16,1,15,543.128,15.995000000000005,25,1.0,25.0,0.334365527383488,True
CCMSLIB00000852343,CCMSLIB00005721415,0.0,0.0,0.0,0.0,50,0.1485483771652029,28,0,28,695.27,84.09400000000005,56,0.0,-1.0,0.0,True
CCMSLIB00000850495,CCMSLIB00000849445,0.0,0.5,0.2219385035667986,0.0454545454545454,23,0.1313863656843837,7,3,4,317.211,15.995000000000005,34,0.6666666666666666,11.0,0.0565893597845184,True
CCMSLIB00000846887,CCMSLIB00000845335,0.0,0.3333333333333333,0.2061464617771518,0.4545454545454545,12,0.7726545419329441,7,4,3,163.039,15.995000000000005,15,1.0,3.25,0.2276307959287863,True
CCMSLIB00000848585,CCMSLIB00000850036,0.0,0.9166666666666666,0.6973829534008492,0.9615384615384616,27,0.6665288179490388,23,13,10,389.144,15.995000000000005,50,0.4615384615384615,4.333333333333333,0.3372561396181667,True
CCMSLIB00000855819,CCMSLIB00000856082,0.0,0.1739130434782608,0.2855493571030346,0.1791044776119403,68,0.9754786946685818,59,0,59,971.521,132.039,100,0.0,-1.0,0.0,True
